,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
side_mice_sd[83],0.2714922671305471,0.0028283670992337844,0.02937758449060436,0.2214909606899606,0.2512048934871942,0.2709149730472702,0.2916348671992003,0.3320849946352878,107.88488787862646,1.0196176279723834
side_mice_sd[84],0.2883843486395427,0.0012723477019238225,0.029728139392189355,0.23418779310263022,0.26723096602964636,0.287299886259076,0.3068825896532659,0.34603586157202537,545.9135046546073,0.9986676548870367
side_mice_sd[85],0.3378091242336285,0.0030005895127570782,0.052701632604232204,0.24467186257810875,0.29838116859936203,0.3367618162868494,0.3716370426484527,0.45411710299485974,308.4856482882952,0.9989101350563232
side_mice_sd[86],0.3307439786691052,0.0013427984830790155,0.03282415836018216,0.2708675960506547,0.30949613521198616,0.3290696535868221,0.34983396859868005,0.4016772287531031,597.5379798564552,1.000818783352824
side_mice_sd[87],0.3118045943137949,0.00333297923390191,0.03692397623324462,0.25082290135075636,0.28732002611722846,0.31133983963363876,0.33470421837950737,0.3889189017378138,122.73027572611731,1.0105583804125413
side_mice_sd[88],0.23513862110923167,0.001666649639236427,0.029061931463036893,0.17602366621458368,0.21616703729809597,0.2351815286975774,0.2515683094474786,0.3005442069126142,304.06072254596484,0.9998896868987446
side_mice_sd[89],0.2037829485024701,0.0020521124021351143,0.027304852466012858,0.15902217894443427,0.18311844872341715,0.20266353700101492,0.22271736724612198,0.2621584928929683,177.04243674401408,1.0023270990259445
side_mice_sd[90],0.19440717376302125,0.0020279147431949045,0.031046340568113506,0.1357938850268403,0.17134686544998096,0.19459725036697095,0.2143019007465031,0.25601574426380036,234.38048536340222,1.0007237800134081
side_mice_sd[91],0.3292829180453596,0.0026219970285358564,0.03593797050507703,0.2603932201297557,0.3043776178273576,0.3288088031058831,0.3566668292622461,0.3993959551013546,187.86362815437045,1.0029072871479328
side_mice_sd[92],0.2483841037436351,0.001480738678837037,0.029263885237573502,0.1939012323819475,0.23034866471059245,0.24567743874471804,0.2667471955287537,0.3114347705981713,390.5774163242232,1.0007638636607419
side_mice_sd[93],0.34799231171032374,0.0018327100326354666,0.03486983766839394,0.28523561864897784,0.32569575689880365,0.34681284715989524,0.36876959241042423,0.4233282929456008,362.0031391778943,0.9996131534596645
side_mice_sd[94],0.17987584685822836,0.0018015922516725707,0.027705463152683428,0.13286858920907116,0.15926686877842283,0.17822402076757904,0.19694177900534401,0.2402805533758404,236.49274304211676,1.0170552176535534
side_mice_sd[95],0.2857805397121829,0.002000936354665368,0.03706031671585598,0.21685574552657988,0.25918944918019093,0.28519890304766204,0.30783740137597,0.36669126882595837,343.0454813408575,1.00312990224185
side_mice_sd[96],0.21596249194640615,0.002136873141810014,0.03043888175616775,0.16568450226976858,0.19337696331614138,0.2137074245196049,0.2337477791893108,0.28252535276266194,202.9083438557656,1.012487404666056
side_mice_sd[97],0.2595039898222279,0.0017839611442323636,0.03053514979581235,0.19985252980460758,0.23920579384502252,0.25999043936083643,0.27937100024920997,0.32385327734645364,292.9741667905524,1.005128540839197
side_mice_sd[98],0.2562322256594953,0.0013866750931502666,0.030542141168297933,0.20101229372837845,0.23209272929056204,0.2529714268590416,0.2767139322566991,0.3173406801482748,485.12039172446373,1.0049342674405097
side_mice_sd[99],0.23737388360499106,0.001480133790922339,0.030995383527682885,0.17933790286614112,0.2172762671936687,0.23625882111908103,0.2559351708516738,0.30481425950412716,438.5227026672294,0.9987249011017748
side_mice_sd[100],0.3017186512074511,0.0025200553630515253,0.03538066124738829,0.2383389704811742,0.2797681333946311,0.29867227061227686,0.3227118832358571,0.3862219653866751,197.11139294371014,1.0130040697266736
betas[1],0.3179756501481564,0.006133734855080015,0.16437306505507243,-0.011568894072513453,0.20853208894441974,0.3037401662632603,0.4293592771633501,0.6616702445775738,718.1436251393185,1.0045738387356835
betas[2],0.4999371214210613,0.0076976900429586055,0.17282317634962446,0.16033719198418872,0.3848665199592942,0.4939165464343591,0.6129542550712453,0.8491051249179482,504.0610343687316,1.003085723721389
betas[3],0.5177609432718265,0.011222150697244975,0.18611208786141123,0.11991208148857033,0.3966498270815954,0.5300179621790012,0.6337995374349747,0.8583163836365457,275.04070318497816,0.998761928811946
betas[4],0.28871232546808323,0.00601499651861533,0.1354686705468379,0.0518805521687635,0.18244940839304152,0.2854527866632576,0.3837516417770178,0.5667264476601683,507.23238849814857,1.006814315228977
betas[5],1.0713075795948477,0.020409618020481517,0.17592063937246016,0.770148706290033,0.9455312800220479,1.055059218269495,1.1816622329938025,1.4407735357508202,74.29572690602109,1.0099981565964917
betas[6],1.167241125357359,0.01405165638467472,0.1988378842493254,0.8068904440206877,1.0255487208199423,1.1726718735735817,1.3102208827744632,1.570509022219399,200.23649028864637,0.9987323461236202
betas[7],0.9818296870389989,0.008132339875508938,0.15964392885863601,0.6694752826840997,0.8695015024391362,0.9906360807741637,1.092835370179535,1.272737141384754,385.3663351705569,1.0033188846522074
betas[8],0.9048735662091139,0.006347729266999878,0.13678138372543885,0.6402111414259437,0.8047834723566255,0.8976730790157024,0.9976690722246918,1.1790389341919059,464.3197901255251,1.0079472817187147
betas[9],1.0742407126754563,0.005724904156888355,0.1596059084394393,0.7418125091614588,0.9710680317649003,1.0849569180970815,1.171326312062355,1.3758762276579979,777.2513555453673,0.9990465703750591
betas[10],1.5052556043885834,0.013352591573961254,0.21234842976887214,1.0513221900832517,1.369803269767382,1.50909229228153,1.6502337033895143,1.873706739199353,252.91056838306545,1.0034031326926676
betas[11],1.378027371364078,0.010418181803087788,0.233476946645368,0.9263855323656883,1.2307266323692867,1.3476530490841472,1.524320330862142,1.8448366134626046,502.2317292645935,0.9997988115659675
betas[12],0.7539532472569578,0.004965519045987345,0.1394131028570963,0.48177851932978816,0.6583948192532335,0.7633725554829873,0.838123992653138,1.024197635745213,788.2752344144532,0.9987437329847639
betas[13],0.8533665718830546,0.011518408779965478,0.16353796223694536,0.5581586344950722,0.7273502287409868,0.8524331901850075,0.9704149796698299,1.163841399184355,201.58220403551013,0.9991571812478139
betas[14],1.0833408841953496,0.006297954997132301,0.1487132495107526,0.7775800867891787,0.977576824154258,1.0930327726160205,1.1810952149471219,1.3566497468595344,557.5710557269932,1.003553160045667
betas[15],1.3791121719928603,0.006570676537472971,0.15830092208842433,1.0668037026937103,1.2708848826070052,1.377362270657915,1.4834705470034943,1.6970067901963872,580.4258055899309,0.9992542693716241
betas[16],0.7511580350077754,0.0066295861764313554,0.14447659003987984,0.49110622149016264,0.644039896583704,0.7445725429458141,0.8515744892211681,1.0362398511862467,474.9218217613341,1.0018522277642512
betas[17],1.3795887222966354,0.00595444826309522,0.1808721581973731,1.031812648695618,1.2515343056812622,1.3916400332951289,1.5028912663579674,1.7239780790515349,922.699720675128,1.0050628844660132
betas[18],1.0371581373427632,0.0059652324451544714,0.1462365184794377,0.7545009781993061,0.9401832434690673,1.0293143525045267,1.1405317010435756,1.3104199236831413,600.975732463538,1.0009512222523913
betas[19],1.7018165463535175,0.01272199655516166,0.21352055377236348,1.322260510372059,1.5661368581312303,1.6966308426880263,1.8470003956784788,2.1006733367096437,281.68831178372966,1.0024609441959786
betas[20],2.022487835413,0.01089779311459041,0.2060991118468127,1.6145394497452519,1.8852661353776767,2.0136824095083985,2.151926192061068,2.447340490090043,357.6639122074881,1.0014349760892167
betas[21],1.2809812092569985,0.009610307959553414,0.15354068650004712,0.9949500489259594,1.1815605629939374,1.2773582321996224,1.3801123202204748,1.6023186430891496,255.25387666808757,1.0054867995743226
betas[22],1.6190984231263665,0.010259800741198435,0.1825402954548372,1.2800469531575682,1.4881363336058282,1.6155953541881685,1.7407569747318048,1.9991227795469664,316.5480523054984,0.9996324389781461
betas[23],1.3721234516579013,0.01376043166246531,0.1734283680521578,1.0744600108353548,1.232934593159758,1.3645569849637464,1.5037272944302618,1.691414227226149,158.84595467978244,1.0032273545858388
betas[24],1.041737822927212,0.007074327861341989,0.15760226441501188,0.7377566049660367,0.9524303577082729,1.0328068096974412,1.1409194490462267,1.3580990404655706,496.31172974596154,0.9989168423388756
betas[25],1.3273769028723694,0.00917071139783046,0.18866379318830967,0.9712904119747222,1.2104187568921052,1.3162243858732636,1.450000923727026,1.6984341037393822,423.2247635204873,0.9993046015715111
betas[26],1.6230318537839925,0.010247940579976961,0.18157238212228716,1.2689816796643738,1.5016011077675824,1.6155130208689954,1.7641650156310094,1.9824649005801056,313.9253487513805,1.0005888560388598
betas[27],1.5464615484434094,0.01511861241870544,0.1899606461608824,1.219110776673761,1.423522623311992,1.532148009840062,1.6552827684700964,1.9989495528231846,157.87138142401253,0.999541057642938
betas[28],1.6377285359413816,0.007766917115959455,0.17892108360994466,1.2803965117371925,1.5140157898773932,1.624695966249996,1.763881777416943,2.0080437420977457,530.6714193366179,0.998680960524932
betas[29],1.8748654574401244,0.008180749842795305,0.21907667005176554,1.4887064323934658,1.7303261924780964,1.852790793393,2.011919834708132,2.357211949706466,717.1434510195555,1.0010510674237698
betas[30],1.4002813288071432,0.013016853939709267,0.16572941068277952,1.1164325191170053,1.2815963736477232,1.3947013043568735,1.5138941127065784,1.7254434107332517,162.10152802121047,1.0005395437847302
betas[31],1.4642437341488845,0.007465681429525517,0.16687191685145158,1.1448469383354396,1.3409452892246727,1.4610459887536944,1.5753831351084655,1.803308793616043,499.605949250118,1.000041761876142
betas[32],2.05371691645473,0.009722651984867707,0.23916471605985387,1.5787041653776175,1.9074043968591194,2.0534881433135874,2.2062121191807327,2.496366612125367,605.0966320987404,1.005452601250888
betas[33],1.2877998833302278,0.007223852074047368,0.19413222085041176,0.8962940483262428,1.1479555936275088,1.295643993453273,1.4189590186153862,1.6629784166636556,722.2001218729505,1.0086569052927998
betas[34],2.0667864764543773,0.010294468482359254,0.20026673386244143,1.680443243176362,1.9197879749151796,2.0558520064128434,2.215501489978691,2.470154581263515,378.45110129537875,1.0032404410526368
betas[35],1.439616507656175,0.008989074849802983,0.18064686853499112,1.1049958089644822,1.312411661517271,1.4519627200282594,1.5451170365774023,1.7991320545755285,403.8600379694658,0.9998731236929319
betas[36],1.120712977958099,0.009412379174476744,0.18931418085671983,0.77752157513823,0.9755061059660836,1.1146272187190869,1.2612584626783523,1.4734817317384337,404.54558397880595,1.0001185090123177
betas[37],0.9166587834252548,0.00880438378458074,0.19332649212392475,0.5169603238847413,0.7796911827361044,0.9266980980771928,1.064687978751571,1.2573754378809248,482.152930920131,1.002611214797679
betas[38],1.9041941667601716,0.011826855722228753,0.25807924650091,1.4070907108357948,1.722876027199949,1.9182128931603077,2.0937235763800337,2.426723415592552,476.1760701556789,1.0006976513130323
betas[39],0.8959398382234018,0.008882800470774097,0.17191929879263335,0.5794642418355466,0.7731457145462663,0.8885331021595733,1.0114170584887305,1.2455558776865756,374.584194476417,1.0040080375681022
betas[40],1.7774756678506352,0.019013597643788856,0.23885700127930654,1.3386850531941727,1.6005208611356154,1.7582040895080482,1.9371976036689356,2.2229751568935763,157.81466313862376,1.0030334976681823
betas[41],1.1520334662633789,0.01083066719063169,0.18658974218594093,0.7776890161890913,1.0233099738408074,1.1489931422955526,1.2908278259694739,1.4846343119688676,296.8008275679103,1.014798193184607
betas[42],1.6770720204361453,0.010795861800519765,0.20224405995962563,1.2784240759606238,1.5330058566218077,1.6747045250793673,1.832135805342285,2.0654631272482176,350.9432688736083,0.9987391337563982
betas[43],1.8717435697073321,0.007558514895790311,0.17459090471481398,1.4956052327832963,1.7678535058521594,1.8755428727985668,1.9894523515982747,2.2063039999417873,533.5440539951909,1.0021725698008506
betas[44],0.9584036928060341,0.009134705824423184,0.1591411528067201,0.6794498808035881,0.8349839225230453,0.9470866267485234,1.0644097504142718,1.287447300173716,303.51200091170153,1.0000890606626298
betas[45],1.1902054742458485,0.007616624804593063,0.1691715403925802,0.8809363902997297,1.0614456022995633,1.181432878372836,1.3004403985621051,1.54407624250977,493.32086246626267,0.9987742162958343
betas[46],1.7450864939483028,0.011055510131853345,0.20236659451239464,1.3394160523967589,1.6062017120735637,1.7471854034206733,1.8914390856774235,2.1012338336651144,335.0580624474772,1.0048504302887054
betas[47],1.779015721521101,0.006738819758106044,0.18652363537886152,1.419690773033325,1.6554420907034164,1.774428980311297,1.9019686126587823,2.1651222220529514,766.1257536954141,0.9987246898198381
betas[48],0.7870653144096186,0.016104519728641374,0.1658063846754459,0.47366461879512933,0.6774405013034676,0.7912337309666827,0.9016131509147338,1.1176577970032024,106.00026332954633,1.0126024268075948
betas[49],0.8324830535485219,0.005123455846256666,0.14974149310728965,0.5428120258148189,0.7332588359004865,0.8312661128362935,0.9203063437092424,1.118836045850731,854.1975528020695,0.9988028480213367
betas[50],1.132459585969584,0.010045833574019862,0.19885037917490309,0.7371840983206476,0.9924134795931662,1.1458783160533224,1.2607830043779085,1.5018334320315705,391.81484710151403,1.0127463771109033
betas[51],1.0874173755136836,0.006671738827099377,0.15629207022837657,0.7793419158471215,0.9867773995536132,1.091400842772075,1.1863854664686642,1.4074532814715988,548.7768893774194,1.0037318928926042
betas[52],0.7212195171036897,0.007544896344884456,0.1568572085030365,0.3997011418010061,0.6283516661857866,0.7148667116941518,0.8200110484981205,1.0368345927690983,432.21756117205007,1.0035239821352253
betas[53],1.4580996417953247,0.0099334090106425,0.1636193518241987,1.169324134987925,1.3411250332046742,1.4530510951693663,1.5608135540222074,1.7837508442278984,271.31430952042604,1.0279596773696231
betas[54],1.8367473420261347,0.007115388637461053,0.18772771051745163,1.4763395676273428,1.717990860555911,1.8254213271697313,1.9495715869693757,2.224417549785688,696.0805766299886,1.0035095244979524
betas[55],1.9822792498649688,0.012928646856729583,0.19325067119290032,1.6051869981650166,1.8481577588494036,1.9870361107346302,2.1050819777800815,2.3565415024420435,223.427114127295,1.004970596976682
betas[56],1.3453162225693374,0.006694783408531312,0.1658828995778734,1.0145208913048984,1.2335462751090294,1.3486373173918482,1.446120020437125,1.6933161991075034,613.9459995180515,1.0060006036162863
betas[57],0.22732721936676573,0.008746413186607897,0.18155765689413486,-0.11612229853757161,0.10690143164614957,0.21444073187077334,0.347424048132832,0.5903134063065425,430.8927221500828,1.006548093470498
betas[58],0.31881077650722345,0.009410058793023948,0.19467952086945056,-0.04292049065785008,0.17144767751524306,0.31138371550738864,0.46043329972089664,0.6753386124001896,428.0119195763021,0.9986708360656334
betas[59],0.4853031465554477,0.00605361558658703,0.17742200841906602,0.12146902443593036,0.3668669790888624,0.48665569924007185,0.597222052688044,0.8367765822630072,858.9844539880895,0.9997811282642183
betas[60],0.40619457213782106,0.010670254441753403,0.17930553990167186,0.06576457075449527,0.26694745057195574,0.4017600364936024,0.5298385238672407,0.7577256488292544,282.38255568576903,1.0045051025347698
betas[61],0.7823984528132658,0.011608471908387312,0.18045320597449319,0.41782587115708636,0.6684703895145384,0.7807502549814336,0.8905619396677862,1.1742895926242607,241.64571310053634,1.001509113985166
betas[62],0.889744552021982,0.004958841609604559,0.1377707956656886,0.6147034227016084,0.8070664775331192,0.8897239665309196,0.969965846830294,1.1650297058493568,771.8872365397664,1.0041258208202044
betas[63],0.5614344969987105,0.006776218797605236,0.13051819402775972,0.3207114616752442,0.4656433082938209,0.5593450360388466,0.6518723686955706,0.8313557041603682,370.9943286900015,1.0072780552525038
betas[64],1.3831357508911208,0.009748337726066402,0.18424046889762433,1.08495079417265,1.2418450442086473,1.367811680755874,1.5079797617065094,1.7540837401228115,357.1979248201432,1.009901606544649
betas[65],1.7171010828618603,0.00758108607828096,0.19858065849300402,1.3467338518148604,1.5751678484504394,1.7131788722843986,1.8404756615293332,2.1332766186473515,686.137312881739,0.9987875460853581
betas[66],1.4791554302117755,0.011607565694999246,0.25438855535689,0.9838574908932081,1.3133758974313487,1.4635958502676059,1.6446934122996388,1.9619512873399316,480.3002773400225,1.000350426435771
betas[67],1.5233361082746937,0.01167183222203116,0.2010071272063752,1.1392778979398317,1.382298890255501,1.5191615013895057,1.6540075652918378,1.9512149015016929,296.5820352430937,0.9990984568728882
betas[68],0.8144029469550745,0.013186118940392462,0.14798217142966782,0.5584936965991802,0.7073726258452594,0.821937070454799,0.9162431472578499,1.0976904231130513,125.94612607495867,1.0226510949342966
betas[69],1.461646377525433,0.005406184676386332,0.1538374081591885,1.1754766026593955,1.3616520606089662,1.4412109800188686,1.5531925127432566,1.8059753974171273,809.7335878767324,0.9992617452803337
betas[70],1.01383953844337,0.007309384712454953,0.1599023854604411,0.7225258747762822,0.9059789559971893,1.013451329996962,1.1187470216983215,1.314097720823008,478.57305642742506,1.0020846387426228
betas[71],1.6085797240274193,0.007248216039970457,0.15390616379933666,1.3030227008483524,1.499535571914406,1.6095867671012027,1.7234916187355802,1.9105634897526893,450.8683685551658,1.0070077552113132
betas[72],1.2223401217061451,0.009029301019904259,0.16311873836481838,0.9294759902927964,1.0948827934777017,1.2128196582055453,1.3380478256085144,1.5402938298555389,326.36189325748876,0.9989472229122649
betas[73],1.368258206081077,0.011513641397661192,0.1711218885016353,1.0447039167625263,1.2518220901441122,1.3541278198296314,1.4769214332425362,1.763796538252048,220.89492145813045,0.9986658673226586
betas[74],1.597839021334575,0.008171569033550352,0.20215303938239648,1.2201426584927035,1.4642009005209575,1.5797506454448316,1.727389020254087,2.016983867396657,611.9974925151646,1.0002205923066316
betas[75],1.3281210120811968,0.006215066879914383,0.16271734396254905,0.9865876294991487,1.220913895567452,1.3338202698320587,1.4248259677950836,1.662959750866726,685.4504729959893,0.9992987097353366
betas[76],0.9731776222817058,0.007981567000152035,0.1539282983326187,0.6957518516756546,0.864198260281766,0.9594148749606414,1.0791271733098105,1.2816224739437043,371.929485522757,0.9989638003805724
betas[77],0.884456996119404,0.005940949561132192,0.13673186067390025,0.6390624244157511,0.7789764462317608,0.8867734513248247,0.9827253527882035,1.1607920301572077,529.6972487018512,0.9994207129887801
betas[78],1.5992090301739523,0.01009999748558183,0.16648048419051087,1.2882726388553118,1.4794021461321807,1.6000150748299937,1.6949113859301614,1.9557736258873228,271.6965534370354,1.0006378738342558
betas[79],0.6278007686632243,0.007324897002105637,0.13716492610581996,0.3437360926999457,0.5314875324045613,0.6314332736485739,0.7354971078946123,0.891296189077434,350.65747652137753,0.999443958810469
betas[80],1.068984237094193,0.007958872904935854,0.13851318239412563,0.809326634914335,0.9651134215838093,1.0590448011976104,1.1604288200907844,1.3430986384401353,302.8859135686708,1.0192206589979322
betas[81],1.3014219679385755,0.007767818643693173,0.1615767942054341,0.9966800415206707,1.1874084184788498,1.2988777206949753,1.4205291828722002,1.618520909570368,432.67302443557895,0.9988188301279414
betas[82],0.671897322303173,0.005984568379924634,0.14140083914952728,0.37243741585489726,0.5688201708583267,0.6680939123205218,0.7625497620746144,0.9727717343157303,558.2623075679488,0.9991834393239835
betas[83],0.6866783118507631,0.007137559855145316,0.1657672847338537,0.3410039548455743,0.5813074195689858,0.6902560996800685,0.7729012388427142,1.0263610122924343,539.3840763629984,0.9990914524525599
betas[84],1.2198743058104387,0.008752663819956635,0.16275696273432466,0.9003595457035426,1.1075159564287027,1.2295766424207883,1.3218738612934025,1.5541094595611378,345.77903458938766,0.9988779245088678
betas[85],1.2247192784098329,0.02171749392455594,0.18741143063715932,0.8788726870817917,1.098704872401171,1.2104862585879572,1.3361786971617622,1.627981732570495,74.46852202482465,1.0175162826524726
betas[86],1.1736895795230227,0.00824898656052416,0.15998380869929607,0.8575195142628999,1.0670854695686638,1.1673328920042363,1.274760258386858,1.50601839370605,376.14117022935045,0.9987245758031734
betas[87],1.1867628526080019,0.009365705559080882,0.16172557059708564,0.9275534140591235,1.0608824445059308,1.1802922375553724,1.3062379983051495,1.496568628304364,298.1785398525246,1.010308300516097
betas[88],1.5035604481286142,0.010871582116092939,0.18097840093241788,1.192003129553564,1.3626171700430074,1.4933455586003408,1.6266211311863787,1.882873075927681,277.1200777003442,0.9993987612489768
betas[89],1.5416097924530323,0.008057346840550279,0.15258785035637112,1.2346852595139124,1.43847588759472,1.5519325501649504,1.6423157125030616,1.830149006262596,358.63757700283395,1.0011927874688185
betas[90],1.4496827615303747,0.0067118320754331814,0.15378194238274853,1.1529640905264527,1.349929925872886,1.4504320118581078,1.5555727246940017,1.7607441881216934,524.9627881160737,1.0007848978738876
betas[91],1.6916497062501106,0.006288627892695059,0.15480779976210218,1.3818216380336454,1.5809414027355244,1.6980702848565143,1.7973799628689497,2.000567107136979,606.0017538411589,0.9989122688357428
betas[92],1.5394125121151572,0.013351546425763906,0.1893644286551654,1.1850807416552063,1.3967276416324892,1.541341624121154,1.6841962701843247,1.8941229075660022,201.15631136175128,0.9986657785955557
betas[93],1.239647405216185,0.0073411879874075514,0.15519280864497847,0.9604678139599663,1.135372798043452,1.2322027861024991,1.3519086885472142,1.5476895309327747,446.90014477782563,1.0005796870417634
betas[94],1.2167958748797976,0.007950514122791677,0.1528298009219186,0.9343692539523394,1.1191595286567524,1.2092486792693613,1.3168709062753234,1.5146062449143471,369.50955068207577,0.9998700838714212
betas[95],2.34293415307908,0.015129006412111274,0.23283390754099706,1.8818753721812995,2.1870146984979977,2.34410464784683,2.5210536130010506,2.7499293899380417,236.849045934059,1.0064049805686877
betas[96],2.107459663677902,0.009079322605265613,0.21292928639722247,1.6844419430708646,1.9515643693799516,2.1169608470295467,2.257633963725499,2.511326333497571,550.0015354308962,1.0016226743399994
betas[97],2.151571972693359,0.013986853894452237,0.2431931701417196,1.6343547578261624,1.9893861006903593,2.1619290597489735,2.314437774099781,2.635909439379887,302.3170711052732,0.9989766973346667
betas[98],1.9957297146280957,0.008983683191589195,0.22167201536723466,1.522577463798694,1.8641127886246702,2.003740286017436,2.124969892334781,2.4554395577071437,608.8536068471303,0.9999463549479363
betas[99],2.0895192600360843,0.009755945295998367,0.24737939517258528,1.6345419177187994,1.9217314230986735,2.0736851144773247,2.269753381735499,2.5696930089670307,642.9664822748691,1.0061909035772327
betas[100],1.7371344473189747,0.008773513587727043,0.18131068743889756,1.368123449680867,1.6045296215267921,1.7471165096831125,1.8747042654840718,2.0994585391619163,427.07062740104374,1.000656240143436
betas[101],1.5994325214882374,0.007521016267157717,0.18569866833489285,1.2447120989992158,1.4797929747875815,1.5903849202671572,1.7272258613281741,1.9791887686633698,609.6274623067112,1.0017303084443818
betas[102],1.0994039636858963,0.006151161720208837,0.16141968726159542,0.7484320507210972,1.0058306442621077,1.0991029226740272,1.2004731020245463,1.4396751942020574,688.6502551005254,1.0027775227634188
betas[103],2.2154959512226964,0.011650302541797388,0.2224576028200727,1.7860671125497853,2.0660284922325087,2.192082762785359,2.35790415441136,2.680821796014942,364.60288346978575,0.9988880784704177
betas[104],1.3424966642691925,0.007721144787681121,0.17117111533300217,1.0164402824039338,1.2300380227315204,1.3330909607047365,1.4318800128997622,1.7566503972162373,491.47062807816394,0.9990721954034344
betas[105],1.85983743594535,0.015583379148581211,0.18051906432402912,1.5224680611533898,1.7224209646465485,1.8497842916902196,1.9933780134801742,2.1747315186927287,134.1908404573308,1.0057423341060627
betas[106],1.408448186589733,0.01669522844143324,0.1970448039996842,1.0595202271254995,1.2851946874027513,1.4053331551212151,1.539577039751041,1.7779776525867983,139.29811596086552,1.0070667962171962
betas[107],1.119732524483176,0.008687383315765506,0.14594468129287771,0.820696199234286,1.0159075598193166,1.1208604174407344,1.2391959391014777,1.3731669242354805,282.2270108938206,1.0074577781970138
betas[108],0.7856702328894924,0.014341602059043312,0.1939046464732702,0.41055618325532484,0.6451049463465441,0.788307626766346,0.9165657688679237,1.1582662651759597,182.80206461589205,1.0017728715211949
betas[109],1.7826331371663573,0.012291799332380922,0.1816168480576874,1.4695692311092765,1.6512994176504137,1.7663714650507436,1.8955253782793244,2.156938738229561,218.31387849577794,0.9999161685186726
betas[110],1.0213312238104078,0.011358883371056252,0.1591366377163211,0.7532178988677775,0.8970864081419201,1.0281417818484178,1.1276118193069338,1.3366632991731882,196.27684801184338,1.010908448630714
betas[111],1.5716818825984429,0.00939863002953485,0.20167806010323658,1.1468191777969228,1.4318776555263928,1.5768928859642157,1.7266992773376786,1.9528067175146446,460.45606964317653,1.005590002706333
betas[112],1.4518006354264932,0.009408884065472077,0.16826528117359568,1.1213043834084238,1.3381175200143078,1.4391284306818073,1.5613295367567814,1.8079990026448263,319.8252857477401,0.9988419257955822
betas[113],1.1783564701529408,0.01085853130137266,0.14899012597989877,0.8900518520626993,1.0727556636590163,1.179693907664862,1.2772728471709986,1.470270927651476,188.2663919206628,1.0017512286740031
betas[114],0.9728183295242157,0.01598631723730628,0.16753087665698693,0.6808345307915169,0.8649782705040158,0.9753423753378253,1.0773443770734097,1.3179382447206551,109.82289003908237,1.000454103856823
betas[115],0.3383864031608961,0.009730011763473026,0.18474025012707473,-0.011703969075634786,0.19480457909139368,0.3442597374871969,0.4591530322590201,0.7061300679089992,360.4925748975553,0.9998918671779274
betas[116],0.7215843863555315,0.007230442929855058,0.1610201037094026,0.3953917196886855,0.6098183198120304,0.7261651926836927,0.8280117896764279,1.0286037537367918,495.9414402599001,1.0025886398079003
betas[117],0.6465315899878786,0.00815517106396144,0.18101124716587613,0.2742421860215153,0.5145499985916038,0.6620886361700438,0.7668551841557919,0.9922955257653077,492.6573548878336,0.998962616552181
betas[118],1.0509483394917876,0.008308999100894604,0.17544059038337037,0.728269202171156,0.9315453541911533,1.0288497276593165,1.172229954630089,1.4257695957552015,445.823273429002,0.999455647006212
betas[119],0.6058461469757614,0.0053894303373906985,0.13992070208227245,0.3372122916359165,0.5103965358708766,0.6119766670700956,0.6928158410375285,0.8896767422452493,674.0284466929108,0.9987320435729122
betas[120],0.6459685135223316,0.009739043898969468,0.1723833857081866,0.26570395347481335,0.529273180155533,0.6352509941879229,0.7698727021140246,0.9671248333209645,313.29839183000445,0.9994234241738073
betas[121],0.7222385968120378,0.007238335182458474,0.15953895886985267,0.42683400435260743,0.614015983729432,0.7209607184364983,0.8250808157521212,1.0349951107273556,485.79845279845705,1.0070424266501363
betas[122],0.8501778021972307,0.009062125208186314,0.15953388199340568,0.5513436781946669,0.7393203751507157,0.8501802797465113,0.9642524900973467,1.1676004355806804,309.9172498687118,0.9986661499488795
betas[123],0.7251801175971995,0.011346040259505254,0.17633503661581554,0.3691983967126071,0.6180370990005283,0.7350956128866497,0.8451453376085232,1.0571216024001557,241.53973427007,0.9993527529810731
betas[124],1.1058924887693933,0.008895786704128685,0.16882388720629438,0.734273336083424,1.0009981584248204,1.1189057133716784,1.2141292216251822,1.423038589201144,360.1629784201703,1.0003478087294804
betas[125],0.9722824685795971,0.008787253365834332,0.1574411160432719,0.6738686002690156,0.8490127971945927,0.9750128868052286,1.081925437149404,1.261496553208399,321.01847095953383,1.0022058952661008
betas[126],1.3950676753216458,0.009725297839539555,0.21505299028896777,0.9933021652124254,1.2446489825043299,1.378016469308083,1.5437758412252787,1.8426279244770816,488.9733055080395,1.0046810623592077
betas[127],1.3387845912828678,0.009110642134432644,0.18036931591642852,1.0124963834826637,1.2163366714926696,1.3189154388845514,1.4504686858473113,1.727959040725813,391.9469962134218,0.9987830339096738
betas[128],1.3897693702941372,0.008554632800638298,0.16523633215481315,1.098881331223918,1.2649171671155925,1.3870417939690678,1.5009684911576195,1.731420305112025,373.0854798727567,0.9995812305704108
betas[129],1.479007336946633,0.01163937389234328,0.20450396537697374,1.083370883663404,1.3399212776993707,1.4975091119392983,1.6064866293020934,1.8691889583885204,308.70540143181205,1.0002249813445179
betas[130],1.6576931440258253,0.015285650669502078,0.23633492860634137,1.2372766623802463,1.4842986406603276,1.6428975956148313,1.8320439410064955,2.119517438662985,239.04956818662635,1.0102107421912436
betas[131],1.7626465413691406,0.012867408148902236,0.237871142133696,1.3069337764765407,1.5824405893373705,1.7693050233604448,1.9150807802664014,2.239241263308383,341.74436482637077,1.0009799339186245
