,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
stays[4086],0.4317011384074816,0.0024829176205587423,0.0910867866922234,0.2350835285194314,0.37834410542346786,0.43250038048667294,0.48897642165067884,0.6094130339754024,1345.8174093235748,0.9987171227182285
stays[4087],0.1157623441681277,0.0041030012256951685,0.12661956359121657,-0.10917574962657917,0.02400235628743382,0.1164786514158356,0.20626979511802085,0.35999938150613575,952.3538268813942,0.9994281178296107
stays[4088],0.28983209719680253,0.003261331340558965,0.12604591235494259,0.04221912012438481,0.20660725356255097,0.2921969959762777,0.37402597416934996,0.5388421490541099,1493.7148011618476,0.9991055268690008
stays[4089],0.5060338079378218,0.0030147899374485996,0.1265330618368067,0.27625203948660704,0.4122100561864844,0.5072356697686031,0.6000685921622773,0.7513023393482331,1761.5457229985236,0.9986743783958242
stays[4090],0.3766401151142856,0.0025183059837522712,0.10359847416928152,0.1730449554969694,0.3021249062137635,0.378466863410725,0.44638596212141857,0.5913011539667685,1692.348197754413,0.9995829091207177
stays[4091],0.11122735933937823,0.0030223971614296873,0.10393622061077902,-0.09915224057411978,0.04356580277180456,0.1105646451283061,0.18618522526879744,0.3107343658758392,1182.5806702774714,0.9989587896522308
stays[4092],-0.06141512705161542,0.003628330963652855,0.12514278449574426,-0.29542889171831804,-0.14268653779912577,-0.06317268040972812,0.016802652192306665,0.18106878637042453,1189.5914607979948,0.999184836570971
stays[4093],-0.14882404230245977,0.004361069406402232,0.12891824876584929,-0.40948021717181604,-0.22807968225151337,-0.146606813543574,-0.05830685303923898,0.10036489135070202,873.8618859837977,0.9994709523030944
stays[4094],-0.08454881340874637,0.0036006005690987705,0.11568993011531258,-0.3074549682408745,-0.16716186413090925,-0.08574639178438907,-2.850465268025275e-05,0.14490988930538537,1032.3839065618379,1.000073064891263
stays[4095],-0.16299608908141652,0.003859569886685961,0.1262763182356946,-0.41535624933402693,-0.2518433157631605,-0.15883841422022088,-0.08092391785231881,0.09098169552333035,1070.4490555604857,0.9998894326140018
stays[4096],-0.12597813614534834,0.003486776534066469,0.11537081794342353,-0.3475653785319492,-0.2045954919287845,-0.12674164676747138,-0.0449331497693733,0.09789620739555571,1094.8225002829633,0.999282671864168
stays[4097],0.0346897471874678,0.0042578310729920795,0.12627075727161519,-0.20181778140890314,-0.04689340508622626,0.03503346074339397,0.12112230200355878,0.28179169200181486,879.4855653307158,0.9988096827990939
stays[4098],0.0062086752620810585,0.0039038255685735486,0.13151454762697212,-0.249499191775804,-0.07999929196226721,0.0016412942376027198,0.09584642852631263,0.2656099620905481,1134.9240063752761,0.9989323944467783
stays[4099],0.25225747019654915,0.0031946965241629608,0.10857223504013798,0.03619888937117716,0.17229945852968695,0.2534226266655295,0.32597326226677387,0.45384566120423575,1154.9903026957231,0.9987072722023019
